Año,Fecha,Mes,Dia de la semana,Día,Tema,Sub Tema,Línea,Estación
2014,3/9/14,3,Sunday,9,Seguridad,"ROBOS O ILICITOS EN VAGON, ESTACION O PASILLOS - SUBTE",D,TRIBUNALES
2014,3/9/14,3,Sunday,9,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,D,OLLEROS
2014,3/9/14,3,Sunday,9,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,C,RETIRO
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,José Hernández
2014,3/10/14,3,Monday,10,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,D,Congreso de Tucumán
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,FACULTAD DE MEDICINA
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,FACULTAD DE MEDICINA
2014,3/10/14,3,Monday,10,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,CALLAO_B
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CALLAO_B
2014,3/10/14,3,Monday,10,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,CALLAO_B
2014,3/10/14,3,Monday,10,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,B,CARLOS PELLEGRINI
2014,3/10/14,3,Monday,10,Estaciones,FILTRACIONES - SUBTE,B,CARLOS PELLEGRINI
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS PELLEGRINI
2014,3/10/14,3,Monday,10,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,B,CARLOS PELLEGRINI
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,LIMA
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2014,3/10/14,3,Monday,10,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,TRIBUNALES
2014,3/10/14,3,Monday,10,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,José María Moreno
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Perú
2014,3/10/14,3,Monday,10,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,Perú
2014,3/10/14,3,Monday,10,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,A,Perú
2014,3/10/14,3,Monday,10,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,Perú
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Perú
2014,3/10/14,3,Monday,10,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,Perú
2014,3/10/14,3,Monday,10,Otros,EXTENSION DEL SUBTE,H,CORRIENTES
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,ONCE
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2014,3/10/14,3,Monday,10,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,SAN PEDRITO
2014,3/10/14,3,Monday,10,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,Plaza Miserere
2014,3/10/14,3,Monday,10,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,Plaza Miserere
2014,3/10/14,3,Monday,10,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,Río de Janeiro
2014,3/10/14,3,Monday,10,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,LORIA
2014,3/10/14,3,Monday,10,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,PLAZA ITALIA
2014,3/10/14,3,Monday,10,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,Pueyrredón_d
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2014,3/10/14,3,Monday,10,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2014,3/11/14,3,Tuesday,11,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,Bolívar
2014,3/11/14,3,Tuesday,11,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,CARABOBO
2014,3/11/14,3,Tuesday,11,Estaciones,FILTRACIONES - SUBTE,A,CARABOBO
2014,3/11/14,3,Tuesday,11,Baños,MANTENIMIENTO DE BAÃOS - SUBTE,B,Leandro N. Alem
2014,3/11/14,3,Tuesday,11,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,ANGEL GALLARDO
2014,3/11/14,3,Tuesday,11,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA
2014,3/11/14,3,Tuesday,11,Accesos cerrados,ACCESOS CERRADOS - SUBTE,B,MALABIA
2014,3/11/14,3,Tuesday,11,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS PELLEGRINI
2014,3/11/14,3,Tuesday,11,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,B,CARLOS PELLEGRINI
2014,3/11/14,3,Tuesday,11,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,B,CARLOS PELLEGRINI
2014,3/11/14,3,Tuesday,11,Baños,MANTENIMIENTO DE BAÃOS - SUBTE,B,CARLOS PELLEGRINI
2014,3/11/14,3,Tuesday,11,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,CARLOS PELLEGRINI
2014,3/11/14,3,Tuesday,11,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,CARLOS PELLEGRINI
2014,3/11/14,3,Tuesday,11,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,CARLOS PELLEGRINI
2014,3/11/14,3,Tuesday,11,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,CARLOS PELLEGRINI
2014,3/11/14,3,Tuesday,11,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,CARLOS PELLEGRINI
2014,3/11/14,3,Tuesday,11,Venta ambulante,VENTA AMBULANTE - SUBTE,B,CARLOS PELLEGRINI
2014,3/11/14,3,Tuesday,11,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,CARLOS PELLEGRINI
2014,3/11/14,3,Tuesday,11,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,H,VENEZUELA
2014,3/11/14,3,Tuesday,11,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,TRIBUNALES
2014,3/11/14,3,Tuesday,11,Seguridad,DISTURBIOS - SUBTE,A,Perú
2014,3/11/14,3,Tuesday,11,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,ACOYTE
2014,3/11/14,3,Tuesday,11,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PUAN
2014,3/11/14,3,Tuesday,11,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,Río de Janeiro
2014,3/11/14,3,Tuesday,11,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,A,Río de Janeiro
2014,3/11/14,3,Tuesday,11,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,PRIMERA JUNTA
2014,3/11/14,3,Tuesday,11,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,JUAN MANUEL DE ROSAS
2014,3/11/14,3,Tuesday,11,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS
2014,3/11/14,3,Tuesday,11,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,PLAZA DE MAYO
2014,3/11/14,3,Tuesday,11,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,PLAZA DE MAYO
2014,3/11/14,3,Tuesday,11,Deficiencias en información,SEÑALETICA - SUBTE,A,PLAZA DE MAYO
2014,3/12/14,3,Wednesday,12,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,Congreso de Tucumán
2014,3/12/14,3,Wednesday,12,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,Congreso de Tucumán
2014,3/12/14,3,Wednesday,12,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,Congreso de Tucumán
2014,3/12/14,3,Wednesday,12,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,B,CARLOS GARDEL
2014,3/12/14,3,Wednesday,12,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,CARLOS GARDEL
2014,3/12/14,3,Wednesday,12,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,CARLOS GARDEL
2014,3/12/14,3,Wednesday,12,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,CARLOS GARDEL
2014,3/12/14,3,Wednesday,12,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,CARLOS GARDEL
2014,3/12/14,3,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DORREGO
2014,3/12/14,3,Wednesday,12,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,FLORIDA
2014,3/12/14,3,Wednesday,12,Estaciones,FILTRACIONES - SUBTE,B,MEDRANO
2014,3/12/14,3,Wednesday,12,Estaciones,FILTRACIONES - SUBTE,B,MEDRANO
2014,3/12/14,3,Wednesday,12,Felicitaciones,TRATO Y ATENCION DEL PERSONAL - SUBTE,B,MEDRANO
2014,3/12/14,3,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2014,3/12/14,3,Wednesday,12,Estaciones,FILTRACIONES - SUBTE,B,MEDRANO
2014,3/12/14,3,Wednesday,12,Seguridad,DISTURBIOS - SUBTE,A,LIMA
2014,3/12/14,3,Wednesday,12,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,LIMA
2014,3/12/14,3,Wednesday,12,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,LIMA
2014,3/12/14,3,Wednesday,12,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,PIEDRAS
2014,3/12/14,3,Wednesday,12,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,MINISTRO CARRANZA
2014,3/12/14,3,Wednesday,12,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,Entre Ríos
2014,3/12/14,3,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2014,3/12/14,3,Wednesday,12,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,JURAMENTO
2014,3/12/14,3,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Perú
2014,3/12/14,3,Wednesday,12,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,Perú
2014,3/12/14,3,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,PICHINCHA
2014,3/12/14,3,Wednesday,12,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,RETIRO
2014,3/12/14,3,Wednesday,12,Otros,PROHIBICION DE FUMAR EN ZONAS COMUNES - SUBTE,A,CASTRO BARROS
2014,3/12/14,3,Wednesday,12,Baños,MANTENIMIENTO DE BAÃOS - SUBTE,A,Plaza Miserere
2014,3/12/14,3,Wednesday,12,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,Río de Janeiro
2014,3/12/14,3,Wednesday,12,Baños,FALTA DE BAÑOS - SUBTE,A,PRIMERA JUNTA
2014,3/12/14,3,Wednesday,12,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,PRIMERA JUNTA
2014,3/12/14,3,Wednesday,12,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,PRIMERA JUNTA
2014,3/12/14,3,Wednesday,12,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,PRIMERA JUNTA
2014,3/12/14,3,Wednesday,12,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,LORIA
2014,3/12/14,3,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,SAN JUAN
2014,3/12/14,3,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PLAZA ITALIA
2014,3/12/14,3,Wednesday,12,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,D,PLAZA ITALIA
2014,3/12/14,3,Wednesday,12,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,D,PALERMO
2014,3/13/14,3,Thursday,13,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,E,Bolívar
2014,3/13/14,3,Thursday,13,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,E,Bolívar
2014,3/13/14,3,Thursday,13,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,CARABOBO
2014,3/13/14,3,Thursday,13,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,José Hernández
2014,3/13/14,3,Thursday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,José Hernández
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,José Hernández
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,José Hernández
2014,3/13/14,3,Thursday,13,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,D,CALLAO_D
2014,3/13/14,3,Thursday,13,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,FACULTAD DE MEDICINA
2014,3/13/14,3,Thursday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,FACULTAD DE MEDICINA
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,FACULTAD DE MEDICINA
2014,3/13/14,3,Thursday,13,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,FEDERICO LACROZE
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2014,3/13/14,3,Thursday,13,Estaciones,FILTRACIONES - SUBTE,C,AVENIDA DE MAYO
2014,3/13/14,3,Thursday,13,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,AVENIDA DE MAYO
2014,3/13/14,3,Thursday,13,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,D,MINISTRO CARRANZA
2014,3/13/14,3,Thursday,13,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,H,HUMBERTO PRIMO
2014,3/13/14,3,Thursday,13,Deficiencias en información,SEÑALETICA - SUBTE,H,HUMBERTO PRIMO
2014,3/13/14,3,Thursday,13,Venta ambulante,VENTA AMBULANTE - SUBTE,H,HUMBERTO PRIMO
2014,3/13/14,3,Thursday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,JURAMENTO
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO
2014,3/13/14,3,Thursday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,JURAMENTO
2014,3/13/14,3,Thursday,13,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,D,JURAMENTO
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,AVENIDA LA PLATA
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,AVENIDA LA PLATA
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,AVENIDA LA PLATA
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,AVENIDA LA PLATA
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,OLLEROS
2014,3/13/14,3,Thursday,13,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,PLAZA DE LOS VIRREYES
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Perú
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,PICHINCHA
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,MEDALLA MILAGROSA
2014,3/13/14,3,Thursday,13,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,E,MEDALLA MILAGROSA
2014,3/13/14,3,Thursday,13,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,E,MEDALLA MILAGROSA
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2014,3/13/14,3,Thursday,13,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,9 DE JULIO
2014,3/13/14,3,Thursday,13,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,CATEDRAL
2014,3/13/14,3,Thursday,13,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,CATEDRAL
2014,3/13/14,3,Thursday,13,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,CATEDRAL
2014,3/13/14,3,Thursday,13,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,DIAGONAL NORTE
2014,3/13/14,3,Thursday,13,Felicitaciones,TRATO Y ATENCION DEL PERSONAL - SUBTE,C,DIAGONAL NORTE
2014,3/13/14,3,Thursday,13,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,E,San José
2014,3/13/14,3,Thursday,13,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,E,VARELA
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2014,3/13/14,3,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2014,3/14/14,3,Friday,14,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,D,José Hernández
2014,3/14/14,3,Friday,14,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,Congreso de Tucumán
2014,3/14/14,3,Friday,14,Otros,PUBLICIDAD / LOCALES COMERCIALES,D,Congreso de Tucumán
2014,3/14/14,3,Friday,14,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,CARLOS GARDEL
2014,3/14/14,3,Friday,14,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,CALLAO_B
2014,3/14/14,3,Friday,14,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,B,CALLAO_B
2014,3/14/14,3,Friday,14,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,B,MALABIA
2014,3/14/14,3,Friday,14,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,B,MALABIA
2014,3/14/14,3,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2014,3/14/14,3,Friday,14,Estaciones,FILTRACIONES - SUBTE,B,MEDRANO
2014,3/14/14,3,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS PELLEGRINI
2014,3/14/14,3,Friday,14,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,B,URUGUAY
2014,3/14/14,3,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,LIMA
2014,3/14/14,3,Friday,14,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,A,LIMA
2014,3/14/14,3,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,LIMA
2014,3/14/14,3,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Sáenz Peña
2014,3/14/14,3,Friday,14,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,MINISTRO CARRANZA
2014,3/14/14,3,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,INDEPENDENCIA_C
2014,3/14/14,3,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,HUMBERTO PRIMO
2014,3/14/14,3,Friday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,JURAMENTO
2014,3/14/14,3,Friday,14,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,JURAMENTO
2014,3/14/14,3,Friday,14,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,C,LAVALLE
2014,3/14/14,3,Friday,14,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,OLLEROS
2014,3/14/14,3,Friday,14,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,Perú
2014,3/14/14,3,Friday,14,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,Perú
2014,3/14/14,3,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,PICHINCHA
2014,3/14/14,3,Friday,14,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,RETIRO
2014,3/14/14,3,Friday,14,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,C,RETIRO
2014,3/14/14,3,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2014,3/14/14,3,Friday,14,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,CASTRO BARROS
2014,3/14/14,3,Friday,14,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,A,PRIMERA JUNTA
2014,3/14/14,3,Friday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,LORIA
2014,3/14/14,3,Friday,14,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,CATEDRAL
2014,3/14/14,3,Friday,14,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,E,San José
2014,3/14/14,3,Friday,14,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,BULNES
2014,3/14/14,3,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,Tronador Villa Ortuzar
2014,3/14/14,3,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA
2014,3/15/14,3,Saturday,15,Deficiencias en información,FALTA DE INFORMACION - SUBTE,H,ONCE
2014,3/16/14,3,Sunday,16,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,MINISTRO CARRANZA
2014,3/17/14,3,Monday,17,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,José Hernández
2014,3/17/14,3,Monday,17,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,D,José Hernández
2014,3/17/14,3,Monday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,Congreso de Tucumán
2014,3/17/14,3,Monday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,Congreso de Tucumán
2014,3/17/14,3,Monday,17,Baños,MANTENIMIENTO DE BAÃOS - SUBTE,D,Congreso de Tucumán
2014,3/17/14,3,Monday,17,Estaciones,FILTRACIONES - SUBTE,B,CARLOS GARDEL
2014,3/17/14,3,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CALLAO_B
2014,3/17/14,3,Monday,17,Estaciones,FILTRACIONES - SUBTE,B,CALLAO_B
