Año,Fecha,Mes,Día de la semana,Día,Tema,Sub Tema,Línea,Estación,
2017,12/04/2017,4,Wednesday,12,Falta de limpieza,LIMPIEZA - SUBTE,LINEA B,Leandro N. Alem,
2017,12/04/2017,4,Wednesday,12,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA B,Medrano,
2017,12/04/2017,4,Wednesday,12,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA B,Juan Manuel de Rosas,
2017,12/04/2017,4,Wednesday,12,Falta de limpieza,LIMPIEZA - SUBTE,LINEA B,Juan Manuel de Rosas,
2017,12/04/2017,4,Wednesday,12,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA B,Juan Manuel de Rosas,
2017,12/04/2017,4,Wednesday,12,Medios de pago,MEDIOS DE PAGO - SUBTE,LINEA A,Castro Barros,
2017,12/04/2017,4,Wednesday,12,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA B,Angel Gallardo,
2017,12/04/2017,4,Wednesday,12,Medios de pago,MEDIOS DE PAGO - SUBTE,LINEA H,Inclán,
2017,12/04/2017,4,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Carlos Pellegrini,
2017,12/04/2017,4,Wednesday,12,Venta ambulante,VENTA AMBULANTE - SUBTE,Sin especificar,Sin especificar,
2017,12/04/2017,4,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Carlos Pellegrini,
2017,12/04/2017,4,Wednesday,12,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA D,9 de Julio
2017,13/04/2017,4,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Carlos Pellegrini,
2017,13/04/2017,4,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,13/04/2017,4,Thursday,13,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA B,De Los Incas,
2017,15/04/2017,4,Saturday,15,Otros,INCONVENIENTES CON MASCOTAS EN EL SUBTE,LINEA A,CONGRESO,
2017,15/04/2017,4,Saturday,15,Otros,INCONVENIENTES CON MASCOTAS EN EL SUBTE,LINEA D,Congreso de Tucumán,
2017,15/04/2017,4,Saturday,15,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,LINEA A,Castro Barros,
2017,15/04/2017,4,Saturday,15,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,LINEA A,Castro Barros,
2017,15/04/2017,4,Saturday,15,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,LINEA A,Castro Barros,
2017,16/04/2017,4,Sunday,16,Otros,INCONVENIENTES CON MASCOTAS EN EL SUBTE,LINEA D,Palermo,
2017,17/04/2017,4,Monday,17,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA C,Constitución,
2017,17/04/2017,4,Monday,17,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA C,Retiro,
2017,17/04/2017,4,Monday,17,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA B,Juan Manuel de Rosas,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Angel Gallardo,
2017,17/04/2017,4,Monday,17,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA B,Juan Manuel de Rosas,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Juan Manuel de Rosas,
2017,17/04/2017,4,Monday,17,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA D,Juramento,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Juan Manuel de Rosas,
2017,17/04/2017,4,Monday,17,Estaciones,FILTRACIONES - SUBTE,LINEA C,Lavalle,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,17/04/2017,4,Monday,17,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA E,San José,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,Belgrano,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,Belgrano,
2017,17/04/2017,4,Monday,17,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA B,Carlos Pellegrini,
2017,17/04/2017,4,Monday,17,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA E,Belgrano,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,Belgrano,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,Belgrano,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,Belgrano,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Uruguay,
2017,17/04/2017,4,Monday,17,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA B,Uruguay,
2017,17/04/2017,4,Monday,17,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA E,Entre Ríos
2017,17/04/2017,4,Monday,17,Medios de pago,MEDIOS DE PAGO - SUBTE,LINEA B,Tronador Villa Ortuzar,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,Belgrano,
2017,17/04/2017,4,Monday,17,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA E,Entre Ríos
2017,17/04/2017,4,Monday,17,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,LINEA B,Medrano,
2017,17/04/2017,4,Monday,17,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA E,Entre Ríos
2017,17/04/2017,4,Monday,17,Medios de pago,MEDIOS DE PAGO - SUBTE,LINEA B,Angel Gallardo,
2017,17/04/2017,4,Monday,17,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA E,Belgrano,
2017,17/04/2017,4,Monday,17,Falta de limpieza,LIMPIEZA - SUBTE,LINEA E,Belgrano,
2017,17/04/2017,4,Monday,17,Medios de pago,MEDIOS DE PAGO - SUBTE,LINEA D,Agüero,
2017,17/04/2017,4,Monday,17,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,LINEA E,José María Moreno,
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,José María Moreno,
2017,17/04/2017,4,Monday,17,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA B,Malabia,
2017,17/04/2017,4,Monday,17,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA B,Pasteur,
2017,17/04/2017,4,Monday,17,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA B,Pasteur,
2017,17/04/2017,4,Monday,17,Falta de limpieza,LIMPIEZA - SUBTE,Sin especificar,Sin especificar,
2017,17/04/2017,4,Monday,17,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA C,San Juan,
2017,17/04/2017,4,Monday,17,Medios de pago,MEDIOS DE PAGO - SUBTE,LINEA E,Avenida La Plata,
2017,17/04/2017,4,Monday,17,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA H,Las Heras
2017,17/04/2017,4,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,17/04/2017,4,Monday,17,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,LINEA C,Constitución,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Carlos Pellegrini,
2017,18/04/2017,4,Tuesday,18,Medios de pago,PASES Y ABONOS - SUBTE,LINEA B,Federico Lacroze,
2017,18/04/2017,4,Tuesday,18,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,LINEA D,Facultad de Medicina,
2017,18/04/2017,4,Tuesday,18,Seguridad,ROBOS O ILICITOS - SUBTE,LINEA D,Callao_D,
2017,18/04/2017,4,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA D,Pueyrredón_D,
2017,18/04/2017,4,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA D,Facultad de Medicina,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA H,Santa Fe,
2017,18/04/2017,4,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA C,Retiro,
2017,18/04/2017,4,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA D,Scalabrini Ortiz,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA D,Pueyrredón_D,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA C,Constitución,
2017,18/04/2017,4,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA D,Scalabrini Ortiz,
2017,18/04/2017,4,Tuesday,18,Falta de limpieza,LIMPIEZA - SUBTE,LINEA D,Palermo,
2017,18/04/2017,4,Tuesday,18,Venta ambulante,VENTA AMBULANTE - SUBTE,LINEA D,Ministro Carranza,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA D,Ministro Carranza,
2017,18/04/2017,4,Tuesday,18,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA D,Juramento,
2017,18/04/2017,4,Tuesday,18,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA D,Congreso de Tucumán,
2017,18/04/2017,4,Tuesday,18,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,LINEA D,Congreso de Tucumán,
2017,18/04/2017,4,Tuesday,18,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,LINEA D,Congreso de Tucumán,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,José María Moreno,
2017,18/04/2017,4,Tuesday,18,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA E,Boedo
2017,18/04/2017,4,Tuesday,18,Medios de pago,MEDIOS DE PAGO - SUBTE,LINEA C,Retiro,
2017,18/04/2017,4,Tuesday,18,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA D,Catedral,
2017,18/04/2017,4,Tuesday,18,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA B,Carlos Pellegrini,
2017,18/04/2017,4,Tuesday,18,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA B,Uruguay,
2017,18/04/2017,4,Tuesday,18,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA D,9 de Julio,
2017,18/04/2017,4,Tuesday,18,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA B,Florida
2017,18/04/2017,4,Tuesday,18,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA B,Callao_B
2017,18/04/2017,4,Tuesday,18,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA B,De Los Incas,
2017,18/04/2017,4,Tuesday,18,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,LINEA B,Juan Manuel de Rosas,
2017,18/04/2017,4,Tuesday,18,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA D,Catedral,
2017,18/04/2017,4,Tuesday,18,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA D,Catedral,
2017,18/04/2017,4,Tuesday,18,Emergencias,ELEMENTOS PARA URGENCIAS Y/O EMERGENCIAS - SUBTE,LINEA D,9 de Julio,
2017,18/04/2017,4,Tuesday,18,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,LINEA D,9 de Julio,
2017,18/04/2017,4,Tuesday,18,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA D,Callao_D,
2017,18/04/2017,4,Tuesday,18,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA A,Perú,
2017,18/04/2017,4,Tuesday,18,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,LINEA D,Callao_D,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Carlos Pellegrini,
2017,18/04/2017,4,Tuesday,18,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,LINEA D,Plaza Italia,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA D,José Hernández,
2017,18/04/2017,4,Tuesday,18,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA E,Bolívar,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,18/04/2017,4,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,19/04/2017,4,Wednesday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA D,Callao_D,
2017,19/04/2017,4,Wednesday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA D,Bulnes,
2017,19/04/2017,4,Wednesday,19,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA E,Bolívar,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Carlos Pellegrini,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA D,Agüero,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,José María Moreno,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,José María Moreno,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,José María Moreno,
2017,19/04/2017,4,Wednesday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA D,Palermo,
2017,19/04/2017,4,Wednesday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA D,Pueyrredón_D,
2017,19/04/2017,4,Wednesday,19,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,LINEA D,Pueyrredón_D,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA D,Ministro Carranza,
2017,19/04/2017,4,Wednesday,19,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA D,Ministro Carranza
2017,19/04/2017,4,Wednesday,19,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA E,José María Moreno,
2017,19/04/2017,4,Wednesday,19,Medios de pago,MEDIOS DE PAGO - SUBTE,LINEA E,Emilio Mitre,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA D,Ministro Carranza,
2017,19/04/2017,4,Wednesday,19,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA E,Plaza de los Virreyes
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA D,Ministro Carranza,
2017,19/04/2017,4,Wednesday,19,Medios de pago,TERMINALES DE AUTOCONSULTA -SUBTE,LINEA D,Olleros,
2017,19/04/2017,4,Wednesday,19,Venta ambulante,VENTA AMBULANTE - SUBTE,LINEA E,Belgrano,
2017,19/04/2017,4,Wednesday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA D,Olleros,
2017,19/04/2017,4,Wednesday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA H,Venezuela,
2017,19/04/2017,4,Wednesday,19,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA D,Congreso de Tucumán,
2017,19/04/2017,4,Wednesday,19,Medios de pago,PASES Y ABONOS - SUBTE,LINEA D,9 de Julio,
2017,19/04/2017,4,Wednesday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA D,Congreso de Tucumán,
2017,19/04/2017,4,Wednesday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA B,Pueyrredón_B,
2017,19/04/2017,4,Wednesday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA H,Corrientes,
2017,19/04/2017,4,Wednesday,19,Accesos cerrados,ACCESOS CERRADOS - SUBTE,LINEA H,Humberto Primo,
2017,19/04/2017,4,Wednesday,19,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA E,San José,
2017,19/04/2017,4,Wednesday,19,Medios de pago,PASES Y ABONOS - SUBTE,LINEA C,Constitución,
2017,19/04/2017,4,Wednesday,19,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA H,Once,
2017,19/04/2017,4,Wednesday,19,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA H,Once,
2017,19/04/2017,4,Wednesday,19,Accesos cerrados,ACCESOS CERRADOS - SUBTE,LINEA E,José María Moreno,
2017,19/04/2017,4,Wednesday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA H,Las Heras,
2017,19/04/2017,4,Wednesday,19,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA E,Bolívar,
2017,19/04/2017,4,Wednesday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA H,Santa Fe,
2017,19/04/2017,4,Wednesday,19,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA E,Bolívar,
2017,19/04/2017,4,Wednesday,19,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,LINEA E,Bolívar,
2017,19/04/2017,4,Wednesday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA H,Venezuela,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA H,Venezuela,
2017,19/04/2017,4,Wednesday,19,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA E,Avenida La Plata,
2017,19/04/2017,4,Wednesday,19,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,Sin especificar,Sin especificar,
2017,19/04/2017,4,Wednesday,19,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA E,Belgrano,
2017,19/04/2017,4,Wednesday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA C,General San Martín,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,Belgrano,
2017,19/04/2017,4,Wednesday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA C,Retiro,
2017,19/04/2017,4,Wednesday,19,Seguridad,ROBOS O ILICITOS - SUBTE,LINEA C,Retiro,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,Belgrano,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA D,Ministro Carranza,
2017,19/04/2017,4,Wednesday,19,Deficiencias en información,MAPAS Y CARTELES DE ORIENTACION EN ESTACIONES Y/O ACCESOS - SUBTE,LINEA C,Constitución,
2017,19/04/2017,4,Wednesday,19,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA E,Belgrano
2017,19/04/2017,4,Wednesday,19,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,LINEA C,Constitución,
2017,19/04/2017,4,Wednesday,19,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA C,Constitución,
2017,19/04/2017,4,Wednesday,19,FELICITACIONES,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,LINEA C,Constitución
2017,19/04/2017,4,Wednesday,19,Accesos cerrados,ACCESOS CERRADOS - SUBTE,LINEA C,Constitución,
2017,19/04/2017,4,Wednesday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA H,Venezuela,
2017,19/04/2017,4,Wednesday,19,Demoras e Interrupciones,DEMORAS - SUBTE,LINEA D,9 de Julio,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA D,Agüero,
2017,19/04/2017,4,Wednesday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA H,Hospitales,
2017,19/04/2017,4,Wednesday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,20/04/2017,4,Thursday,20,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA E,Plaza de los Virreyes,
2017,20/04/2017,4,Thursday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA A,Carabobo,
2017,20/04/2017,4,Thursday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,20/04/2017,4,Thursday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Malabia,
2017,20/04/2017,4,Thursday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA D,José Hernández,
2017,20/04/2017,4,Thursday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA E,Belgrano,
2017,20/04/2017,4,Thursday,20,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA D,José Hernández,
2017,20/04/2017,4,Thursday,20,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,LINEA D,José Hernández,
2017,20/04/2017,4,Thursday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA A,Acoyte,
2017,20/04/2017,4,Thursday,20,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,LINEA H,Hospitales,
2017,20/04/2017,4,Thursday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA A,San Pedrito,
2017,20/04/2017,4,Thursday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,LINEA B,Angel Gallardo,
2017,20/04/2017,4,Thursday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA H,Parque Patricios,
2017,20/04/2017,4,Thursday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA B,Pueyrredón_B,
2017,20/04/2017,4,Thursday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,LINEA B,Pueyrredón_B,
