Año,Fecha,Mes,Día de la semana,Día,Tema,Sub Tema,Línea,Estación,
2015,2/19/15,2,Thursday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,E,PLAZA DE LOS VIRREYES,
2015,2/19/15,2,Thursday,19,Felicitaciones,TRATO Y ATENCION DEL PERSONAL - SUBTE,E,PICHINCHA,
2015,2/19/15,2,Thursday,19,Deficiencias en información,SEÑALETICA - SUBTE,A,CASTRO BARROS,
2015,2/19/15,2,Thursday,19,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,Plaza Miserere,
2015,2/19/15,2,Thursday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Plaza Miserere,
2015,2/19/15,2,Thursday,19,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,9 DE JULIO,
2015,2/19/15,2,Thursday,19,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,D,CATEDRAL,
2015,2/19/15,2,Thursday,19,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,E,San José,
2015,2/19/15,2,Thursday,19,Medios de pago,MEDIOS DE PAGO - SUBTE,C,General San Martín,
2015,2/19/15,2,Thursday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PALERMO,
2015,2/19/15,2,Thursday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,Pueyrredón_d,
2015,2/19/15,2,Thursday,19,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,Echeverría,
2015,2/20/15,2,Friday,20,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,E,Bolívar,
2015,2/20/15,2,Friday,20,Felicitaciones,TRATO Y ATENCION DEL PERSONAL - SUBTE,E,Bolívar,
2015,2/20/15,2,Friday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,José Hernández,
2015,2/20/15,2,Friday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,José Hernández,
2015,2/20/15,2,Friday,20,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,D,Congreso de Tucumán,
2015,2/20/15,2,Friday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,FACULTAD DE MEDICINA,
2015,2/20/15,2,Friday,20,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,Leandro N. Alem,
2015,2/20/15,2,Friday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,B,Leandro N. Alem,
2015,2/20/15,2,Friday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,CALLAO_B,
2015,2/20/15,2,Friday,20,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,FEDERICO LACROZE,
2015,2/20/15,2,Friday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO,
2015,2/20/15,2,Friday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,MINISTRO CARRANZA,
2015,2/20/15,2,Friday,20,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,H,CASEROS,
2015,2/20/15,2,Friday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO,
2015,2/20/15,2,Friday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO,
2015,2/20/15,2,Friday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO,
2015,2/20/15,2,Friday,20,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,C,Constitución,
2015,2/20/15,2,Friday,20,Demoras e Interrupciones,DEMORAS - SUBTE,C,Constitución,
2015,2/20/15,2,Friday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,H,PARQUE PATRICIOS,
2015,2/20/15,2,Friday,20,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,E,José María Moreno,
2015,2/20/15,2,Friday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,H,CORRIENTES,
2015,2/20/15,2,Friday,20,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,C,RETIRO,
2015,2/20/15,2,Friday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,RETIRO,
2015,2/20/15,2,Friday,20,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,C,RETIRO,
2015,2/20/15,2,Friday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,RETIRO,
2015,2/20/15,2,Friday,20,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,C,DIAGONAL NORTE,
2015,2/20/15,2,Friday,20,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,C,SAN JUAN,
2015,2/20/15,2,Friday,20,Estaciones,FILTRACIONES - SUBTE,D,AGÜERO,
2015,2/20/15,2,Friday,20,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,D,BULNES,
2015,2/20/15,2,Friday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,C,General San Martín,
2015,2/20/15,2,Friday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,C,General San Martín,
2015,2/20/15,2,Friday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,C,General San Martín,
2015,2/20/15,2,Friday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,C,General San Martín,
2015,2/20/15,2,Friday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,C,General San Martín,
2015,2/20/15,2,Friday,20,Medios de pago,MEDIOS DE PAGO - SUBTE,C,General San Martín,
2015,2/20/15,2,Friday,20,Deficiencias en información,FALTA DE INFORMACION - SUBTE,B,DE LOS INCAS,
2015,2/22/15,2,Sunday,22,Deficiencias en información,FALTA DE INFORMACION - SUBTE,Sin especificar,Sin especificar,
2015,2/22/15,2,Sunday,22,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,San José de Flores,
2015,2/23/15,2,Monday,23,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CONGRESO,
2015,2/23/15,2,Monday,23,Demoras e Interrupciones,DEMORAS - SUBTE,B,CALLAO_B,
2015,2/23/15,2,Monday,23,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,DORREGO,
2015,2/23/15,2,Monday,23,Demoras e Interrupciones,DEMORAS - SUBTE,B,PASTEUR,
2015,2/23/15,2,Monday,23,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,H,CASEROS,
2015,2/23/15,2,Monday,23,Demoras e Interrupciones,DEMORAS - SUBTE,H,CORRIENTES,
2015,2/23/15,2,Monday,23,Medios de pago,MEDIOS DE PAGO - SUBTE,D,9 DE JULIO,
2015,2/23/15,2,Monday,23,Medios de pago,MEDIOS DE PAGO - SUBTE,D,9 DE JULIO,
2015,2/23/15,2,Monday,23,Demoras e Interrupciones,DEMORAS - SUBTE,D,9 DE JULIO,
2015,2/23/15,2,Monday,23,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,2/24/15,2,Tuesday,24,Medios de pago,MEDIOS DE PAGO - SUBTE,E,BELGRANO,
2015,2/24/15,2,Tuesday,24,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,José Hernández,
2015,2/24/15,2,Tuesday,24,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,José Hernández,
2015,2/24/15,2,Tuesday,24,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,FACULTAD DE MEDICINA,
2015,2/24/15,2,Tuesday,24,Accesos cerrados,ACCESOS CERRADOS - SUBTE,B,MEDRANO,
2015,2/24/15,2,Tuesday,24,Demoras e Interrupciones,DEMORAS - SUBTE,B,CALLAO_B,
2015,2/24/15,2,Tuesday,24,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE,
2015,2/24/15,2,Tuesday,24,Demoras e Interrupciones,DEMORAS - SUBTE,B,MEDRANO,
2015,2/24/15,2,Tuesday,24,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,PASTEUR,
2015,2/24/15,2,Tuesday,24,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,JURAMENTO,
2015,2/24/15,2,Tuesday,24,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,C,LAVALLE,
2015,2/24/15,2,Tuesday,24,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,D,TRIBUNALES,
2015,2/24/15,2,Tuesday,24,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,D,OLLEROS,
2015,2/24/15,2,Tuesday,24,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,E,PLAZA DE LOS VIRREYES,
2015,2/24/15,2,Tuesday,24,Demoras e Interrupciones,DEMORAS - SUBTE,E,PICHINCHA,
2015,2/24/15,2,Tuesday,24,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,C,RETIRO,
2015,2/24/15,2,Tuesday,24,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,9 DE JULIO,
2015,2/24/15,2,Tuesday,24,Deficiencias en información,SEÑALETICA - SUBTE,D,CATEDRAL,
2015,2/24/15,2,Tuesday,24,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,C,DIAGONAL NORTE,
2015,2/24/15,2,Tuesday,24,Estaciones,FILTRACIONES - SUBTE,D,SCALABRINI ORTIZ,
2015,2/24/15,2,Tuesday,24,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,2/24/15,2,Tuesday,24,Deficiencias en información,FALTA DE INFORMACION - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,2/25/15,2,Wednesday,25,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,José Hernández,
2015,2/25/15,2,Wednesday,25,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,Congreso de Tucumán,
2015,2/25/15,2,Wednesday,25,Felicitaciones,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,D,CALLAO_D
2015,2/25/15,2,Wednesday,25,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,FACULTAD DE MEDICINA,
2015,2/25/15,2,Wednesday,25,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,FEDERICO LACROZE,
2015,2/25/15,2,Wednesday,25,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO,
2015,2/25/15,2,Wednesday,25,Estaciones,FILTRACIONES - SUBTE,A,LIMA,
2015,2/25/15,2,Wednesday,25,Deficiencias en información,FALTA DE INFORMACION - SUBTE,E,INDEPENDENCIA_E,
2015,2/25/15,2,Wednesday,25,Inconvenientes con el personal,FALTA LIBRO DE QUEJAS - SUBTE,E,PICHINCHA,
2015,2/25/15,2,Wednesday,25,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,PASCO,
2015,2/25/15,2,Wednesday,25,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,PASCO,
2015,2/25/15,2,Wednesday,25,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,9 DE JULIO,
2015,2/25/15,2,Wednesday,25,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,D,PLAZA ITALIA,
2015,2/25/15,2,Wednesday,25,Demoras e Interrupciones,DEMORAS - SUBTE,A,PLAZA DE MAYO,
2015,2/26/15,2,Thursday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CARABOBO,
2015,2/26/15,2,Thursday,26,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,CALLAO_D,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO,
2015,2/26/15,2,Thursday,26,Demoras e Interrupciones,DEMORAS - SUBTE,B,CARLOS PELLEGRINI,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS PELLEGRINI,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,LIMA,
2015,2/26/15,2,Thursday,26,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PIEDRAS,
2015,2/26/15,2,Thursday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,HUMBERTO PRIMO,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,HUMBERTO PRIMO,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,HUMBERTO PRIMO,
2015,2/26/15,2,Thursday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,HUMBERTO PRIMO,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO,
2015,2/26/15,2,Thursday,26,Deficiencias en información,SEÑALETICA - SUBTE,H,PARQUE PATRICIOS,
2015,2/26/15,2,Thursday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,ACOYTE,
2015,2/26/15,2,Thursday,26,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,ACOYTE,
2015,2/26/15,2,Thursday,26,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,ACOYTE,
2015,2/26/15,2,Thursday,26,Falta de limpieza,LIMPIEZA - SUBTE,A,Plaza Miserere,
2015,2/26/15,2,Thursday,26,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Plaza Miserere,
2015,2/26/15,2,Thursday,26,Medios de pago,MEDIOS DE PAGO - SUBTE,C,General San Martín,
2015,2/26/15,2,Thursday,26,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,2/26/15,2,Thursday,26,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,2/26/15,2,Thursday,26,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PLAZA DE MAYO,
2015,2/27/15,2,Friday,27,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CARABOBO,
2015,2/27/15,2,Friday,27,Medios de pago,MEDIOS DE PAGO - SUBTE,B,CALLAO_B,
2015,2/27/15,2,Friday,27,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,MEDRANO,
2015,2/27/15,2,Friday,27,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO,
2015,2/27/15,2,Friday,27,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,Constitución,
2015,2/27/15,2,Friday,27,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,H,CORRIENTES,
2015,2/27/15,2,Friday,27,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CORRIENTES,
2015,2/27/15,2,Friday,27,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CORRIENTES,
2015,2/27/15,2,Friday,27,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,MEDALLA MILAGROSA,
2015,2/27/15,2,Friday,27,Demoras e Interrupciones,DEMORAS - SUBTE,D,9 DE JULIO,
2015,2/27/15,2,Friday,27,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,CATEDRAL,
2015,2/27/15,2,Friday,27,Medios de pago,MEDIOS DE PAGO - SUBTE,D,CATEDRAL,
2015,2/27/15,2,Friday,27,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,AGÜERO,
2015,2/27/15,2,Friday,27,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PLAZA DE MAYO,
2015,2/28/15,2,Saturday,28,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,ACOYTE,
2015,3/1/15,3,Sunday,1,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,3/2/15,3,Monday,2,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,E,Bolívar,
2015,3/2/15,3,Monday,2,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,CARABOBO,
2015,3/2/15,3,Monday,2,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,Pueyrredón_b,
2015,3/2/15,3,Monday,2,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,TRIBUNALES,
2015,3/2/15,3,Monday,2,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,E,EMILIO MITRE,
2015,3/2/15,3,Monday,2,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,C,RETIRO,
2015,3/2/15,3,Monday,2,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,A,Plaza Miserere,
2015,3/2/15,3,Monday,2,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,Plaza Miserere,
2015,3/2/15,3,Monday,2,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PASCO,
2015,3/2/15,3,Monday,2,Medios de pago,MEDIOS DE PAGO - SUBTE,C,General San Martín,
2015,3/2/15,3,Monday,2,Medios de pago,MEDIOS DE PAGO - SUBTE,C,General San Martín,
2015,3/2/15,3,Monday,2,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,E,VARELA,
2015,3/3/15,3,Tuesday,3,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CONGRESO,
2015,3/3/15,3,Tuesday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CONGRESO,
2015,3/3/15,3,Tuesday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,D,Congreso de Tucumán,
2015,3/3/15,3,Tuesday,3,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DORREGO,
2015,3/3/15,3,Tuesday,3,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE,
2015,3/3/15,3,Tuesday,3,Demoras e Interrupciones,DEMORAS - SUBTE,B,FEDERICO LACROZE,
2015,3/3/15,3,Tuesday,3,Falta de limpieza,LIMPIEZA - SUBTE,B,Pueyrredón_b,
2015,3/3/15,3,Tuesday,3,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,C,MARIANO MORENO,
2015,3/3/15,3,Tuesday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,ONCE,
2015,3/3/15,3,Tuesday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,ACOYTE,
2015,3/3/15,3,Tuesday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,ACOYTE,
2015,3/3/15,3,Tuesday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,San José de Flores,
2015,3/3/15,3,Tuesday,3,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,San José de Flores,
2015,3/3/15,3,Tuesday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,San José de Flores,
2015,3/3/15,3,Tuesday,3,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,San José de Flores,
2015,3/3/15,3,Tuesday,3,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,San José de Flores,
2015,3/3/15,3,Tuesday,3,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,San José de Flores,
2015,3/3/15,3,Tuesday,3,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,Plaza Miserere,
2015,3/3/15,3,Tuesday,3,Medios de pago,DISPONIBILIDAD DE CAMBIO EN BOLETERIAS - SUBTE,A,Plaza Miserere,
2015,3/3/15,3,Tuesday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,A,Río de Janeiro,
2015,3/3/15,3,Tuesday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,Río de Janeiro,
2015,3/3/15,3,Tuesday,3,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PRIMERA JUNTA,
2015,3/3/15,3,Tuesday,3,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,PRIMERA JUNTA,
2015,3/3/15,3,Tuesday,3,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PRIMERA JUNTA,
2015,3/3/15,3,Tuesday,3,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,LORIA,
2015,3/3/15,3,Tuesday,3,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PASCO,
2015,3/3/15,3,Tuesday,3,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,C,DIAGONAL NORTE,
2015,3/3/15,3,Tuesday,3,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,C,DIAGONAL NORTE,
2015,3/3/15,3,Tuesday,3,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,C,DIAGONAL NORTE,
2015,3/3/15,3,Tuesday,3,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,D,PALERMO,
2015,3/3/15,3,Tuesday,3,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,D,SCALABRINI ORTIZ,
2015,3/3/15,3,Tuesday,3,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,VARELA,
2015,3/4/15,3,Wednesday,4,Felicitaciones,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,E,BELGRANO
2015,3/4/15,3,Wednesday,4,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,José Hernández,
2015,3/4/15,3,Wednesday,4,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,D,Congreso de Tucumán,
2015,3/4/15,3,Wednesday,4,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,CALLAO_D,
2015,3/4/15,3,Wednesday,4,Falta de limpieza,LIMPIEZA - SUBTE,B,Leandro N. Alem,
2015,3/4/15,3,Wednesday,4,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,CALLAO_B,
2015,3/4/15,3,Wednesday,4,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,CALLAO_B,
2015,3/4/15,3,Wednesday,4,Seguridad,ROBOS O ILICITOS - SUBTE,B,FLORIDA,
2015,3/4/15,3,Wednesday,4,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE,
2015,3/4/15,3,Wednesday,4,Medios de pago,PASES Y ABONOS - SUBTE,B,FEDERICO LACROZE,
2015,3/4/15,3,Wednesday,4,Accesos cerrados,ACCESOS CERRADOS - SUBTE,B,MALABIA,
2015,3/4/15,3,Wednesday,4,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO,
2015,3/4/15,3,Wednesday,4,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,PASTEUR,
2015,3/4/15,3,Wednesday,4,Medios de pago,MEDIOS DE PAGO - SUBTE,D,JURAMENTO,
2015,3/4/15,3,Wednesday,4,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,JURAMENTO,
